RemoteID,ProgrammeId,ProgrammeName,GroupId,GroupName,Month,Year,MaleRatio,FemaleRatio
18764,982,Business Online,14,Digital,6,2021,51,49
17406,982,Business Online,14,Digital,4,2021,52,48
17152,982,Business Online,14,Digital,3,2021,59,41
15965,982,Business Online,14,Digital,2,2021,60,40
15323,982,Business Online,14,Digital,1,2021,60,40
14788,982,Business Online,14,Digital,12,2020,55,45
14084,982,Business Online,14,Digital,11,2020,55,45
13618,982,Business Online,14,Digital,10,2020,58,42
13062,982,Business Online,14,Digital,9,2020,56,44
12445,982,Business Online,14,Digital,8,2020,54,46
10105,982,Business Online,14,Digital,2,2020,58,42
9424,982,Business Online,14,Digital,1,2020,60,40
8716,982,Business Online,14,Digital,12,2019,61,39
8135,982,Business Online,14,Digital,11,2019,69,31
7502,982,Business Online,14,Digital,10,2019,61,39
6871,982,Business Online,14,Digital,9,2019,54,46
6495,982,Business Online,14,Digital,8,2019,56,44
6006,982,Business Online,14,Digital,7,2019,58,42
5558,982,Business Online,14,Digital,6,2019,58,42
19291,982,Business Online,14,Digital,7,2021,53,47
20129,982,Business Online,14,Digital,8,2021,56,44
2205,387,BBC Sinhala digital video,10,World Service Asia,11,2018,70,30
18720,387,BBC Sinhala digital video,10,World Service Asia,6,2021,46,54
18134,387,BBC Sinhala digital video,10,World Service Asia,5,2021,69,31
17577,387,BBC Sinhala digital video,10,World Service Asia,4,2021,53,47
17015,387,BBC Sinhala digital video,10,World Service Asia,3,2021,67,33
16269,387,BBC Sinhala digital video,10,World Service Asia,2,2021,64,36
15419,387,BBC Sinhala digital video,10,World Service Asia,1,2021,48,52
14913,387,BBC Sinhala digital video,10,World Service Asia,12,2020,55,45
14252,387,BBC Sinhala digital video,10,World Service Asia,11,2020,40,60
13609,387,BBC Sinhala digital video,10,World Service Asia,10,2020,50,50
13146,387,BBC Sinhala digital video,10,World Service Asia,9,2020,77,23
12607,387,BBC Sinhala digital video,10,World Service Asia,8,2020,93,7
12152,387,BBC Sinhala digital video,10,World Service Asia,7,2020,71,29
11704,387,BBC Sinhala digital video,10,World Service Asia,6,2020,62,38
11234,387,BBC Sinhala digital video,10,World Service Asia,5,2020,77,23
19345,387,BBC Sinhala digital video,10,World Service Asia,7,2021,89,11
10693,387,BBC Sinhala digital video,10,World Service Asia,4,2020,72,28
9967,387,BBC Sinhala digital video,10,World Service Asia,2,2020,80,20
9446,387,BBC Sinhala digital video,10,World Service Asia,1,2020,64,36
8725,387,BBC Sinhala digital video,10,World Service Asia,12,2019,59,41
7471,387,BBC Sinhala digital video,10,World Service Asia,10,2019,43,57
6883,387,BBC Sinhala digital video,10,World Service Asia,9,2019,68,32
6416,387,BBC Sinhala digital video,10,World Service Asia,8,2019,42,58
6048,387,BBC Sinhala digital video,10,World Service Asia,7,2019,27,73
5618,387,BBC Sinhala digital video,10,World Service Asia,6,2019,70,30
5162,387,BBC Sinhala digital video,10,World Service Asia,5,2019,45,55
4474,387,BBC Sinhala digital video,10,World Service Asia,4,2019,37,63
3922,387,BBC Sinhala digital video,10,World Service Asia,3,2019,38,62
3538,387,BBC Sinhala digital video,10,World Service Asia,2,2019,33,67
3043,387,BBC Sinhala digital video,10,World Service Asia,1,2019,42,58
2554,387,BBC Sinhala digital video,10,World Service Asia,12,2018,54,46
10519,387,BBC Sinhala digital video,10,World Service Asia,3,2020,75,25
20128,387,BBC Sinhala digital video,10,World Service Asia,8,2021,61,39
2204,388,BBC Sinhala quotes,10,World Service Asia,11,2018,72,28
18721,388,BBC Sinhala quotes,10,World Service Asia,6,2021,53,47
18133,388,BBC Sinhala quotes,10,World Service Asia,5,2021,57,43
17578,388,BBC Sinhala quotes,10,World Service Asia,4,2021,61,39
17007,388,BBC Sinhala quotes,10,World Service Asia,3,2021,55,45
16272,388,BBC Sinhala quotes,10,World Service Asia,2,2021,51,49
15418,388,BBC Sinhala quotes,10,World Service Asia,1,2021,59,41
14914,388,BBC Sinhala quotes,10,World Service Asia,12,2020,51,49
14251,388,BBC Sinhala quotes,10,World Service Asia,11,2020,55,45
13612,388,BBC Sinhala quotes,10,World Service Asia,10,2020,56,44
13145,388,BBC Sinhala quotes,10,World Service Asia,9,2020,65,35
12609,388,BBC Sinhala quotes,10,World Service Asia,8,2020,72,28
12151,388,BBC Sinhala quotes,10,World Service Asia,7,2020,63,37
11705,388,BBC Sinhala quotes,10,World Service Asia,6,2020,59,41
11235,388,BBC Sinhala quotes,10,World Service Asia,5,2020,60,40
19344,388,BBC Sinhala quotes,10,World Service Asia,7,2021,62,38
10692,388,BBC Sinhala quotes,10,World Service Asia,4,2020,57,43
9966,388,BBC Sinhala quotes,10,World Service Asia,2,2020,53,47
9447,388,BBC Sinhala quotes,10,World Service Asia,1,2020,81,19
8724,388,BBC Sinhala quotes,10,World Service Asia,12,2019,69,31
7474,388,BBC Sinhala quotes,10,World Service Asia,10,2019,61,39
6881,388,BBC Sinhala quotes,10,World Service Asia,9,2019,61,39
6418,388,BBC Sinhala quotes,10,World Service Asia,8,2019,60,40
6047,388,BBC Sinhala quotes,10,World Service Asia,7,2019,52,48
5619,388,BBC Sinhala quotes,10,World Service Asia,6,2019,60,40
5164,388,BBC Sinhala quotes,10,World Service Asia,5,2019,48,52
4476,388,BBC Sinhala quotes,10,World Service Asia,4,2019,47,53
3925,388,BBC Sinhala quotes,10,World Service Asia,3,2019,44,56
3535,388,BBC Sinhala quotes,10,World Service Asia,2,2019,66,34
3046,388,BBC Sinhala quotes,10,World Service Asia,1,2019,58,42
2556,388,BBC Sinhala quotes,10,World Service Asia,12,2018,70,30
10521,388,BBC Sinhala quotes,10,World Service Asia,3,2020,53,47
20127,388,BBC Sinhala quotes,10,World Service Asia,8,2021,69,31
2123,385,BBC Sinhala front page photos,10,World Service Asia,11,2018,69,31
18722,385,BBC Sinhala front page photos,10,World Service Asia,6,2021,33,67
18132,385,BBC Sinhala front page photos,10,World Service Asia,5,2021,42,58
17579,385,BBC Sinhala front page photos,10,World Service Asia,4,2021,59,41
17006,385,BBC Sinhala front page photos,10,World Service Asia,3,2021,38,62
16274,385,BBC Sinhala front page photos,10,World Service Asia,2,2021,57,43
15417,385,BBC Sinhala front page photos,10,World Service Asia,1,2021,50,50
14915,385,BBC Sinhala front page photos,10,World Service Asia,12,2020,46,54
14250,385,BBC Sinhala front page photos,10,World Service Asia,11,2020,47,53
13615,385,BBC Sinhala front page photos,10,World Service Asia,10,2020,47,53
13144,385,BBC Sinhala front page photos,10,World Service Asia,9,2020,42,58
12610,385,BBC Sinhala front page photos,10,World Service Asia,8,2020,65,35
12150,385,BBC Sinhala front page photos,10,World Service Asia,7,2020,44,56
11706,385,BBC Sinhala front page photos,10,World Service Asia,6,2020,44,56
11237,385,BBC Sinhala front page photos,10,World Service Asia,5,2020,43,57
19343,385,BBC Sinhala front page photos,10,World Service Asia,7,2021,50,50
10691,385,BBC Sinhala front page photos,10,World Service Asia,4,2020,61,39
9965,385,BBC Sinhala front page photos,10,World Service Asia,2,2020,43,57
9448,385,BBC Sinhala front page photos,10,World Service Asia,1,2020,57,43
8723,385,BBC Sinhala front page photos,10,World Service Asia,12,2019,49,51
7480,385,BBC Sinhala front page photos,10,World Service Asia,10,2019,49,51
6882,385,BBC Sinhala front page photos,10,World Service Asia,9,2019,53,47
6417,385,BBC Sinhala front page photos,10,World Service Asia,8,2019,48,52
6046,385,BBC Sinhala front page photos,10,World Service Asia,7,2019,38,62
5617,385,BBC Sinhala front page photos,10,World Service Asia,6,2019,44,56
5163,385,BBC Sinhala front page photos,10,World Service Asia,5,2019,43,57
4475,385,BBC Sinhala front page photos,10,World Service Asia,4,2019,44,56
3923,385,BBC Sinhala front page photos,10,World Service Asia,3,2019,38,62
3534,385,BBC Sinhala front page photos,10,World Service Asia,2,2019,52,48
3044,385,BBC Sinhala front page photos,10,World Service Asia,1,2019,58,42
2552,385,BBC Sinhala front page photos,10,World Service Asia,12,2018,60,40
10522,385,BBC Sinhala front page photos,10,World Service Asia,3,2020,50,50
20126,385,BBC Sinhala front page photos,10,World Service Asia,8,2021,52,48
1444,357,BBC Future overall,14,Digital,6,2018,50,50
10495,357,BBC Future overall,14,Digital,3,2020,43,57
10855,357,BBC Future overall,14,Digital,4,2020,47,53
11245,357,BBC Future overall,14,Digital,5,2020,48,52
12606,357,BBC Future overall,14,Digital,6,2020,51,49
12602,357,BBC Future overall,14,Digital,7,2020,48,52
12601,357,BBC Future overall,14,Digital,8,2020,51,49
12956,357,BBC Future overall,14,Digital,9,2020,50,50
9723,357,BBC Future overall,14,Digital,2,2020,45,55
13839,357,BBC Future overall,14,Digital,10,2020,57,43
15146,357,BBC Future overall,14,Digital,12,2020,43,57
15760,357,BBC Future overall,14,Digital,1,2021,51,49
16077,357,BBC Future overall,14,Digital,2,2021,51,49
17114,357,BBC Future overall,14,Digital,3,2021,50,50
17604,357,BBC Future overall,14,Digital,4,2021,56,44
18317,357,BBC Future overall,14,Digital,5,2021,43,57
18874,357,BBC Future overall,14,Digital,6,2021,55,45
14447,357,BBC Future overall,14,Digital,11,2020,48,52
19136,357,BBC Future overall,14,Digital,7,2021,60,40
9328,357,BBC Future overall,14,Digital,1,2020,55,45
8015,357,BBC Future overall,14,Digital,11,2019,50,50
1443,357,BBC Future overall,14,Digital,7,2018,54,46
1442,357,BBC Future overall,14,Digital,8,2018,53,47
1441,357,BBC Future overall,14,Digital,9,2018,61,39
1646,357,BBC Future overall,14,Digital,10,2018,41,59
2171,357,BBC Future overall,14,Digital,11,2018,57,43
2414,357,BBC Future overall,14,Digital,12,2018,57,43
3155,357,BBC Future overall,14,Digital,1,2019,45,55
8544,357,BBC Future overall,14,Digital,12,2019,40,60
3551,357,BBC Future overall,14,Digital,2,2019,57,43
4273,357,BBC Future overall,14,Digital,4,2019,49,51
4856,357,BBC Future overall,14,Digital,5,2019,47,53
5398,357,BBC Future overall,14,Digital,6,2019,52,48
6001,357,BBC Future overall,14,Digital,7,2019,64,36
6362,357,BBC Future overall,14,Digital,8,2019,51,49
6788,357,BBC Future overall,14,Digital,9,2019,45,55
7415,357,BBC Future overall,14,Digital,10,2019,46,54
4094,357,BBC Future overall,14,Digital,3,2019,49,51
20125,357,BBC Future overall,14,Digital,8,2021,51,49
362,120,BBC Future pics,14,Digital,5,2018,64,36
10497,120,BBC Future pics,14,Digital,3,2020,34,66
10853,120,BBC Future pics,14,Digital,4,2020,43,57
11233,120,BBC Future pics,14,Digital,5,2020,43,57
11560,120,BBC Future pics,14,Digital,6,2020,58,42
12074,120,BBC Future pics,14,Digital,7,2020,39,61
12604,120,BBC Future pics,14,Digital,8,2020,51,49
12954,120,BBC Future pics,14,Digital,9,2020,39,61
9721,120,BBC Future pics,14,Digital,2,2020,39,61
13842,120,BBC Future pics,14,Digital,10,2020,55,45
15147,120,BBC Future pics,14,Digital,12,2020,27,73
15757,120,BBC Future pics,14,Digital,1,2021,38,62
16076,120,BBC Future pics,14,Digital,2,2021,38,62
17116,120,BBC Future pics,14,Digital,3,2021,42,58
17602,120,BBC Future pics,14,Digital,4,2021,52,48
18315,120,BBC Future pics,14,Digital,5,2021,41,59
18875,120,BBC Future pics,14,Digital,6,2021,47,53
14445,120,BBC Future pics,14,Digital,11,2020,32,68
9331,120,BBC Future pics,14,Digital,1,2020,54,46
8541,120,BBC Future pics,14,Digital,12,2019,35,65
8017,120,BBC Future pics,14,Digital,11,2019,44,56
528,120,BBC Future pics,14,Digital,6,2018,45,55
891,120,BBC Future pics,14,Digital,7,2018,50,50
1112,120,BBC Future pics,14,Digital,8,2018,40,60
1438,120,BBC Future pics,14,Digital,9,2018,37,63
1644,120,BBC Future pics,14,Digital,10,2018,25,75
2168,120,BBC Future pics,14,Digital,11,2018,54,46
2412,120,BBC Future pics,14,Digital,12,2018,43,57
3157,120,BBC Future pics,14,Digital,1,2019,45,55
3549,120,BBC Future pics,14,Digital,2,2019,52,48
4091,120,BBC Future pics,14,Digital,3,2019,36,64
4270,120,BBC Future pics,14,Digital,4,2019,42,58
4853,120,BBC Future pics,14,Digital,5,2019,36,64
5394,120,BBC Future pics,14,Digital,6,2019,42,58
6002,120,BBC Future pics,14,Digital,7,2019,46,54
6363,120,BBC Future pics,14,Digital,8,2019,44,56
6785,120,BBC Future pics,14,Digital,9,2019,43,57
7413,120,BBC Future pics,14,Digital,10,2019,45,55
19135,120,BBC Future pics,14,Digital,7,2021,59,41
20124,120,BBC Future pics,14,Digital,8,2021,49,51
381,122,BBC Future references,14,Digital,5,2018,70,30
10498,122,BBC Future references,14,Digital,3,2020,55,45
10852,122,BBC Future references,14,Digital,4,2020,51,49
11231,122,BBC Future references,14,Digital,5,2020,53,47
11559,122,BBC Future references,14,Digital,6,2020,51,49
12073,122,BBC Future references,14,Digital,7,2020,54,46
12605,122,BBC Future references,14,Digital,8,2020,56,44
12953,122,BBC Future references,14,Digital,9,2020,60,40
9720,122,BBC Future references,14,Digital,2,2020,50,50
13843,122,BBC Future references,14,Digital,10,2020,60,40
15148,122,BBC Future references,14,Digital,12,2020,51,49
15762,122,BBC Future references,14,Digital,1,2021,67,33
16075,122,BBC Future references,14,Digital,2,2021,62,38
17110,122,BBC Future references,14,Digital,3,2021,65,35
17603,122,BBC Future references,14,Digital,4,2021,58,42
18313,122,BBC Future references,14,Digital,5,2021,51,49
18876,122,BBC Future references,14,Digital,6,2021,54,46
14443,122,BBC Future references,14,Digital,11,2020,56,44
9333,122,BBC Future references,14,Digital,1,2020,55,45
8539,122,BBC Future references,14,Digital,12,2019,45,55
8018,122,BBC Future references,14,Digital,11,2019,57,43
530,122,BBC Future references,14,Digital,6,2018,56,44
892,122,BBC Future references,14,Digital,7,2018,59,41
1113,122,BBC Future references,14,Digital,8,2018,57,43
1440,122,BBC Future references,14,Digital,9,2018,73,27
1647,122,BBC Future references,14,Digital,10,2018,49,51
2170,122,BBC Future references,14,Digital,11,2018,58,42
2411,122,BBC Future references,14,Digital,12,2018,68,32
3154,122,BBC Future references,14,Digital,1,2019,47,53
3550,122,BBC Future references,14,Digital,2,2019,62,38
4092,122,BBC Future references,14,Digital,3,2019,58,42
4271,122,BBC Future references,14,Digital,4,2019,50,50
4857,122,BBC Future references,14,Digital,5,2019,54,46
5393,122,BBC Future references,14,Digital,6,2019,61,39
5999,122,BBC Future references,14,Digital,7,2019,71,29
6365,122,BBC Future references,14,Digital,8,2019,54,46
6784,122,BBC Future references,14,Digital,9,2019,46,54
7412,122,BBC Future references,14,Digital,10,2019,49,51
19133,122,BBC Future references,14,Digital,7,2021,64,36
20123,122,BBC Future references,14,Digital,8,2021,51,49
326,121,BBC Future bylines,14,Digital,5,2018,46,54
10496,121,BBC Future bylines,14,Digital,3,2020,45,55
10854,121,BBC Future bylines,14,Digital,4,2020,46,54
11241,121,BBC Future bylines,14,Digital,5,2020,47,53
11561,121,BBC Future bylines,14,Digital,6,2020,39,61
12077,121,BBC Future bylines,14,Digital,7,2020,40,60
12603,121,BBC Future bylines,14,Digital,8,2020,38,62
12955,121,BBC Future bylines,14,Digital,9,2020,52,48
9722,121,BBC Future bylines,14,Digital,2,2020,39,61
13841,121,BBC Future bylines,14,Digital,10,2020,52,48
15145,121,BBC Future bylines,14,Digital,12,2020,33,67
15761,121,BBC Future bylines,14,Digital,1,2021,48,52
16074,121,BBC Future bylines,14,Digital,2,2021,52,48
17117,121,BBC Future bylines,14,Digital,3,2021,43,57
